NTSTATUS,hex,DOS,code
STATUS_DISK_CORRUPT_ERROR,0xC0000032,ERROR_DISK_CORRUPT,1393
STATUS_NO_USER_SESSION_KEY,0xC0000202,ERROR_NO_USER_SESSION_KEY,1394
STATUS_NETWORK_SESSION_EXPIRED,0xC000035C,ERROR_NO_USER_SESSION_KEY,1394
STATUS_LICENSE_QUOTA_EXCEEDED,0xC0000259,ERROR_LICENSE_QUOTA_EXCEEDED,1395
STATUS_MUTUAL_AUTHENTICATION_FAILED,0xC00002C3,ERROR_MUTUAL_AUTH_FAILED,1397
STATUS_TIME_DIFFERENCE_AT_DC,0xC0000133,ERROR_TIME_SKEW,1398
STATUS_CURRENT_DOMAIN_NOT_ALLOWED,0xC00002E9,ERROR_CURRENT_DOMAIN_NOT_ALLOWED,1399
STATUS_NO_LDT,0xC0000117,ERROR_INVALID_THREAD_ID,1444
STATUS_INSUFFICIENT_RESOURCES,0xC000009A,ERROR_NO_SYSTEM_RESOURCES,1450
STATUS_WORKING_SET_QUOTA,0xC00000A1,ERROR_WORKING_SET_QUOTA,1453
STATUS_PAGEFILE_QUOTA,0xC0000007,ERROR_PAGEFILE_QUOTA,1454
STATUS_COMMITMENT_LIMIT,0xC000012D,ERROR_COMMITMENT_LIMIT,1455
STATUS_TIMEOUT,0x00000102,ERROR_TIMEOUT,1460
STATUS_IO_OPERATION_TIMEOUT,0xC000047D,ERROR_TIMEOUT,1460
STATUS_SYMLINK_CLASS_DISABLED,0xC0000715,ERROR_SYMLINK_CLASS_DISABLED,1463
STATUS_XML_PARSE_ERROR,0xC000A083,ERROR_XML_PARSE_ERROR,1465
STATUS_XMLDSIG_ERROR,0xC000A084,ERROR_XMLDSIG_ERROR,1466
STATUS_RESTART_BOOT_APPLICATION,0xC0000453,ERROR_RESTART_APPLICATION,1467
STATUS_WRONG_COMPARTMENT,0xC000A085,ERROR_WRONG_COMPARTMENT,1468
STATUS_AUTHIP_FAILURE,0xC000A086,ERROR_AUTHIP_FAILURE,1469
STATUS_INSUFFICIENT_NVRAM_RESOURCES,0xC0000454,ERROR_NO_NVRAM_RESOURCES,1470
STATUS_NOT_GUI_PROCESS,0xC0000506,ERROR_NOT_GUI_PROCESS,1471
STATUS_EVENTLOG_FILE_CORRUPT,0xC000018E,ERROR_EVENTLOG_FILE_CORRUPT,1500
STATUS_EVENTLOG_CANT_START,0xC000018F,ERROR_EVENTLOG_CANT_START,1501
STATUS_LOG_FILE_FULL,0xC0000188,ERROR_LOG_FILE_FULL,1502
STATUS_EVENTLOG_FILE_CHANGED,0xC0000197,ERROR_EVENTLOG_FILE_CHANGED,1503
STATUS_CONTAINER_ASSIGNED,0xC0000508,ERROR_CONTAINER_ASSIGNED,1504
STATUS_JOB_NO_CONTAINER,0xC0000509,ERROR_JOB_NO_CONTAINER,1505
STATUS_INVALID_TASK_NAME,0xC0000500,ERROR_INVALID_TASK_NAME,1550
STATUS_INVALID_TASK_INDEX,0xC0000501,ERROR_INVALID_TASK_INDEX,1551
STATUS_THREAD_ALREADY_IN_TASK,0xC0000502,ERROR_THREAD_ALREADY_IN_TASK,1552
STATUS_DEVICE_REMOVED,0xC00002B6,ERROR_DEVICE_REMOVED,1617
STATUS_FAIL_FAST_EXCEPTION,0xC0000602,ERROR_FAIL_FAST_EXCEPTION,1653
STATUS_DYNAMIC_CODE_BLOCKED,0xC0000604,ERROR_DYNAMIC_CODE_BLOCKED,1655
STATUS_NOT_SAME_OBJECT,0xC00001AC,ERROR_NOT_SAME_OBJECT,1656
STATUS_STRICT_CFG_VIOLATION,0xC0000606,ERROR_STRICT_CFG_VIOLATION,1657
STATUS_SET_CONTEXT_DENIED,0xC000060A,ERROR_SET_CONTEXT_DENIED,1660
STATUS_CROSS_PARTITION_VIOLATION,0xC000060B,ERROR_CROSS_PARTITION_VIOLATION,1661
STATUS_RETURN_ADDRESS_HIJACK_ATTEMPT,0x80000033,ERROR_RETURN_ADDRESS_HIJACK_ATTEMPT,1662
STATUS_INVALID_USER_BUFFER,0xC00000E8,ERROR_INVALID_USER_BUFFER,1784
STATUS_INVALID_BUFFER_SIZE,0xC0000206,ERROR_INVALID_USER_BUFFER,1784
STATUS_UNRECOGNIZED_MEDIA,0xC0000014,ERROR_UNRECOGNIZED_MEDIA,1785
STATUS_NO_TRUST_LSA_SECRET,0xC000018A,ERROR_NO_TRUST_LSA_SECRET,1786
STATUS_NO_TRUST_SAM_ACCOUNT,0xC000018B,ERROR_NO_TRUST_SAM_ACCOUNT,1787
STATUS_TRUSTED_DOMAIN_FAILURE,0xC000018C,ERROR_TRUSTED_DOMAIN_FAILURE,1788
STATUS_TRUSTED_RELATIONSHIP_FAILURE,0xC000018D,ERROR_TRUSTED_RELATIONSHIP_FAILURE,1789
STATUS_TRUST_FAILURE,0xC0000190,ERROR_TRUST_FAILURE,1790
STATUS_NETLOGON_NOT_STARTED,0xC0000192,ERROR_NETLOGON_NOT_STARTED,1792
STATUS_ACCOUNT_EXPIRED,0xC0000193,ERROR_ACCOUNT_EXPIRED,1793
STATUS_REDIRECTOR_HAS_OPEN_HANDLES,0x80000023,ERROR_REDIRECTOR_HAS_OPEN_HANDLES,1794
STATUS_NOLOGON_INTERDOMAIN_TRUST_ACCOUNT,0xC0000198,ERROR_NOLOGON_INTERDOMAIN_TRUST_ACCOUNT,1807
STATUS_NOLOGON_WORKSTATION_TRUST_ACCOUNT,0xC0000199,ERROR_NOLOGON_WORKSTATION_TRUST_ACCOUNT,1808
STATUS_NOLOGON_SERVER_TRUST_ACCOUNT,0xC000019A,ERROR_NOLOGON_SERVER_TRUST_ACCOUNT,1809
STATUS_DOMAIN_TRUST_INCONSISTENT,0xC000019B,ERROR_DOMAIN_TRUST_INCONSISTENT,1810
STATUS_SERVER_HAS_OPEN_HANDLES,0x80000024,ERROR_SERVER_HAS_OPEN_HANDLES,1811
STATUS_RESOURCE_DATA_NOT_FOUND,0xC0000089,ERROR_RESOURCE_DATA_NOT_FOUND,1812
STATUS_RESOURCE_TYPE_NOT_FOUND,0xC000008A,ERROR_RESOURCE_TYPE_NOT_FOUND,1813
STATUS_RESOURCE_NAME_NOT_FOUND,0xC000008B,ERROR_RESOURCE_NAME_NOT_FOUND,1814
STATUS_RESOURCE_LANG_NOT_FOUND,0xC0000204,ERROR_RESOURCE_LANG_NOT_FOUND,1815
STATUS_QUOTA_EXCEEDED,0xC0000044,ERROR_NOT_ENOUGH_QUOTA,1816
STATUS_PORT_DO_NOT_DISTURB,0xC0000036,RPC_S_DO_NOT_DISTURB,1834
STATUS_LPC_HANDLE_COUNT_EXCEEDED,0xC0000722,RPC_S_SYSTEM_HANDLE_COUNT_EXCEEDED,1835
STATUS_PASSWORD_MUST_CHANGE,0xC0000224,ERROR_PASSWORD_MUST_CHANGE,1907
STATUS_DOMAIN_CONTROLLER_NOT_FOUND,0xC0000233,ERROR_DOMAIN_CONTROLLER_NOT_FOUND,1908
STATUS_ACCOUNT_LOCKED_OUT,0xC0000234,ERROR_ACCOUNT_LOCKED_OUT,1909
STATUS_IO_REPARSE_TAG_NOT_HANDLED,0xC0000279,ERROR_CANT_ACCESS_FILE,1920
STATUS_REPARSE_POINT_NOT_RESOLVED,0xC0000280,ERROR_CANT_RESOLVE_FILENAME,1921
STATUS_PER_USER_TRUST_QUOTA_EXCEEDED,0xC0000401,ERROR_PER_USER_TRUST_QUOTA_EXCEEDED,1932
STATUS_ALL_USER_TRUST_QUOTA_EXCEEDED,0xC0000402,ERROR_ALL_USER_TRUST_QUOTA_EXCEEDED,1933
STATUS_USER_DELETE_TRUST_QUOTA_EXCEEDED,0xC0000403,ERROR_USER_DELETE_TRUST_QUOTA_EXCEEDED,1934
STATUS_AUTHENTICATION_FIREWALL_FAILED,0xC0000413,ERROR_AUTHENTICATION_FIREWALL_FAILED,1935
STATUS_NTLM_BLOCKED,0xC0000418,ERROR_NTLM_BLOCKED,1937
STATUS_PASSWORD_CHANGE_REQUIRED,0xC000030C,ERROR_PASSWORD_CHANGE_REQUIRED,1938
STATUS_LOST_MODE_LOGON_RESTRICTION,0xC000030D,ERROR_LOST_MODE_LOGON_RESTRICTION,1939
STATUS_DRIVER_UNABLE_TO_LOAD,0xC000026C,ERROR_BAD_DRIVER,2001
STATUS_FILES_OPEN,0xC0000107,ERROR_OPEN_FILES,2401
STATUS_ALREADY_DISCONNECTED,0x80000025,ERROR_ACTIVE_CONNECTIONS,2402
STATUS_CONNECTION_IN_USE,0xC0000108,ERROR_DEVICE_IN_USE,2404
STATUS_NETWORK_AUTHENTICATION_PROMPT_CANCELED,0xC05D0004,ERROR_NETWORK_AUTHENTICATION_PROMPT_CANCELED,3024
STATUS_REMOTE_MAILSLOTS_DEPRECATED,0xC05D0005,ERROR_REMOTE_MAILSLOTS_DEPRECATED,3025
STATUS_REQUEST_PAUSED,0xC0000459,ERROR_REQUEST_PAUSED,3050
STATUS_APPEXEC_CONDITION_NOT_SATISFIED,0xC0EC0000,ERROR_APPEXEC_CONDITION_NOT_SATISFIED,3060
STATUS_APPEXEC_HANDLE_INVALIDATED,0xC0EC0001,ERROR_APPEXEC_HANDLE_INVALIDATED,3061
STATUS_APPEXEC_INVALID_HOST_GENERATION,0xC0EC0002,ERROR_APPEXEC_INVALID_HOST_GENERATION,3062
STATUS_APPEXEC_UNEXPECTED_PROCESS_REGISTRATION,0xC0EC0003,ERROR_APPEXEC_UNEXPECTED_PROCESS_REGISTRATION,3063
STATUS_APPEXEC_INVALID_HOST_STATE,0xC0EC0004,ERROR_APPEXEC_INVALID_HOST_STATE,3064
STATUS_APPEXEC_NO_DONOR,0xC0EC0005,ERROR_APPEXEC_NO_DONOR,3065
STATUS_APPEXEC_HOST_ID_MISMATCH,0xC0EC0006,ERROR_APPEXEC_HOST_ID_MISMATCH,3066
STATUS_APPEXEC_UNKNOWN_USER,0xC0EC0007,ERROR_APPEXEC_UNKNOWN_USER,3067
STATUS_APPEXEC_APP_COMPAT_BLOCK,0xC0EC0008,ERROR_APPEXEC_APP_COMPAT_BLOCK,3068
STATUS_APPEXEC_CALLER_WAIT_TIMEOUT,0xC0EC0009,ERROR_APPEXEC_CALLER_WAIT_TIMEOUT,3069
STATUS_APPEXEC_CALLER_WAIT_TIMEOUT_TERMINATION,0xC0EC000A,ERROR_APPEXEC_CALLER_WAIT_TIMEOUT_TERMINATION,3070
STATUS_APPEXEC_CALLER_WAIT_TIMEOUT_LICENSING,0xC0EC000B,ERROR_APPEXEC_CALLER_WAIT_TIMEOUT_LICENSING,3071
STATUS_APPEXEC_CALLER_WAIT_TIMEOUT_RESOURCES,0xC0EC000C,ERROR_APPEXEC_CALLER_WAIT_TIMEOUT_RESOURCES,3072
STATUS_VRF_VOLATILE_CFG_AND_IO_ENABLED,0xC0000C08,ERROR_VRF_VOLATILE_CFG_AND_IO_ENABLED,3080
STATUS_VRF_VOLATILE_NOT_STOPPABLE,0xC0000C09,ERROR_VRF_VOLATILE_NOT_STOPPABLE,3081
STATUS_VRF_VOLATILE_SAFE_MODE,0xC0000C0A,ERROR_VRF_VOLATILE_SAFE_MODE,3082
STATUS_VRF_VOLATILE_NOT_RUNNABLE_SYSTEM,0xC0000C0B,ERROR_VRF_VOLATILE_NOT_RUNNABLE_SYSTEM,3083
STATUS_VRF_VOLATILE_NOT_SUPPORTED_RULECLASS,0xC0000C0C,ERROR_VRF_VOLATILE_NOT_SUPPORTED_RULECLASS,3084
STATUS_VRF_VOLATILE_PROTECTED_DRIVER,0xC0000C0D,ERROR_VRF_VOLATILE_PROTECTED_DRIVER,3085
STATUS_VRF_VOLATILE_NMI_REGISTERED,0xC0000C0E,ERROR_VRF_VOLATILE_NMI_REGISTERED,3086
STATUS_VRF_VOLATILE_SETTINGS_CONFLICT,0xC0000C0F,ERROR_VRF_VOLATILE_SETTINGS_CONFLICT,3087
STATUS_CAR_LKD_IN_PROGRESS,0xC0000C10,ERROR_CAR_LKD_IN_PROGRESS,3088
STATUS_DIF_ZERO_SIZE_INFORMATION,0xC0000C73,ERROR_DIF_ZERO_SIZE_INFORMATION,3187
STATUS_DIF_DRIVER_PLUGIN_MISMATCH,0xC0000C74,ERROR_DIF_DRIVER_PLUGIN_MISMATCH,3188
STATUS_DIF_DRIVER_THUNKS_NOT_ALLOWED,0xC0000C75,ERROR_DIF_DRIVER_THUNKS_NOT_ALLOWED,3189
STATUS_DIF_IOCALLBACK_NOT_REPLACED,0xC0000C76,ERROR_DIF_IOCALLBACK_NOT_REPLACED,3190
STATUS_DIF_LIVEDUMP_LIMIT_EXCEEDED,0xC0000C77,ERROR_DIF_LIVEDUMP_LIMIT_EXCEEDED,3191
STATUS_DIF_VOLATILE_SECTION_NOT_LOCKED,0xC0000C78,ERROR_DIF_VOLATILE_SECTION_NOT_LOCKED,3192
STATUS_DIF_VOLATILE_DRIVER_HOTPATCHED,0xC0000C79,ERROR_DIF_VOLATILE_DRIVER_HOTPATCHED,3193
STATUS_DIF_VOLATILE_INVALID_INFO,0xC0000C7A,ERROR_DIF_VOLATILE_INVALID_INFO,3194
STATUS_DIF_VOLATILE_DRIVER_IS_NOT_RUNNING,0xC0000C7B,ERROR_DIF_VOLATILE_DRIVER_IS_NOT_RUNNING,3195
STATUS_DIF_VOLATILE_PLUGIN_IS_NOT_RUNNING,0xC0000C7C,ERROR_DIF_VOLATILE_PLUGIN_IS_NOT_RUNNING,3196
STATUS_DIF_VOLATILE_PLUGIN_CHANGE_NOT_ALLOWED,0xC0000C7D,ERROR_DIF_VOLATILE_PLUGIN_CHANGE_NOT_ALLOWED,3197
STATUS_DIF_VOLATILE_NOT_ALLOWED,0xC0000C7E,ERROR_DIF_VOLATILE_NOT_ALLOWED,3198
STATUS_DIF_BINDING_API_NOT_FOUND,0xC0000C7F,ERROR_DIF_BINDING_API_NOT_FOUND,3199
STATUS_IO_REISSUE_AS_CACHED,0xC0040039,ERROR_IO_REISSUE_AS_CACHED,3950
STATUS_WMI_GUID_NOT_FOUND,0xC0000295,ERROR_WMI_GUID_NOT_FOUND,4200
STATUS_WMI_INSTANCE_NOT_FOUND,0xC0000296,ERROR_WMI_INSTANCE_NOT_FOUND,4201
STATUS_WMI_ITEMID_NOT_FOUND,0xC0000297,ERROR_WMI_ITEMID_NOT_FOUND,4202
STATUS_WMI_TRY_AGAIN,0xC0000298,ERROR_WMI_TRY_AGAIN,4203
STATUS_WMI_ALREADY_ENABLED,0xC0000303,ERROR_WMI_ALREADY_ENABLED,4206
STATUS_WMI_GUID_DISCONNECTED,0xC0000301,ERROR_WMI_GUID_DISCONNECTED,4207
STATUS_WMI_ALREADY_DISABLED,0xC0000302,ERROR_WMI_ALREADY_DISABLED,4212
STATUS_WMI_READ_ONLY,0xC00002C6,ERROR_WMI_READ_ONLY,4213
STATUS_WMI_SET_FAILURE,0xC00002C7,ERROR_WMI_SET_FAILURE,4214
STATUS_NOT_APPCONTAINER,0xC000A200,ERROR_NOT_APPCONTAINER,4250
STATUS_NOT_SUPPORTED_IN_APPCONTAINER,0xC000A201,ERROR_NOT_SUPPORTED_IN_APPCONTAINER,4252
STATUS_INVALID_PACKAGE_SID_LENGTH,0xC000A202,ERROR_INVALID_PACKAGE_SID_LENGTH,4253
STATUS_JOB_NOT_EMPTY,0xC000050F,ERROR_NOT_EMPTY,4307
STATUS_FWP_CANNOT_PEND,0xC0220103,ERROR_INVALID_OPERATION,4317
STATUS_TRANSPORT_FULL,0xC00002CA,ERROR_TRANSPORT_FULL,4328
STATUS_CLEANER_CARTRIDGE_INSTALLED,0x80000027,ERROR_CLEANER_CARTRIDGE_INSTALLED,4340
STATUS_FILE_IS_OFFLINE,0xC0000267,ERROR_FILE_OFFLINE,4350
STATUS_REMOTE_STORAGE_NOT_ACTIVE,0xC000029D,ERROR_REMOTE_STORAGE_NOT_ACTIVE,4351
STATUS_REMOTE_STORAGE_MEDIA_ERROR,0xC000029E,ERROR_REMOTE_STORAGE_MEDIA_ERROR,4352
STATUS_NOT_A_REPARSE_POINT,0xC0000275,ERROR_NOT_A_REPARSE_POINT,4390
STATUS_REPARSE_ATTRIBUTE_CONFLICT,0xC00002B2,ERROR_REPARSE_ATTRIBUTE_CONFLICT,4391
STATUS_IO_REPARSE_DATA_INVALID,0xC0000278,ERROR_INVALID_REPARSE_DATA,4392
STATUS_IO_REPARSE_TAG_INVALID,0xC0000276,ERROR_REPARSE_TAG_INVALID,4393
STATUS_IO_REPARSE_TAG_MISMATCH,0xC0000277,ERROR_REPARSE_TAG_MISMATCH,4394
STATUS_REPARSE_POINT_ENCOUNTERED,0xC000050B,ERROR_REPARSE_POINT_ENCOUNTERED,4395
STATUS_APP_DATA_NOT_FOUND,0xC000A281,ERROR_APP_DATA_NOT_FOUND,4400
STATUS_APP_DATA_EXPIRED,0xC000A282,ERROR_APP_DATA_EXPIRED,4401
STATUS_APP_DATA_CORRUPT,0xC000A283,ERROR_APP_DATA_CORRUPT,4402
STATUS_APP_DATA_LIMIT_EXCEEDED,0xC000A284,ERROR_APP_DATA_LIMIT_EXCEEDED,4403
STATUS_APP_DATA_REBOOT_REQUIRED,0xC000A285,ERROR_APP_DATA_REBOOT_REQUIRED,4404
STATUS_SECUREBOOT_ROLLBACK_DETECTED,0xC0430001,ERROR_SECUREBOOT_ROLLBACK_DETECTED,4420
STATUS_SECUREBOOT_POLICY_VIOLATION,0xC0430002,ERROR_SECUREBOOT_POLICY_VIOLATION,4421
STATUS_SECUREBOOT_INVALID_POLICY,0xC0430003,ERROR_SECUREBOOT_INVALID_POLICY,4422
STATUS_SECUREBOOT_POLICY_PUBLISHER_NOT_FOUND,0xC0430004,ERROR_SECUREBOOT_POLICY_PUBLISHER_NOT_FOUND,4423
STATUS_SECUREBOOT_POLICY_NOT_SIGNED,0xC0430005,ERROR_SECUREBOOT_POLICY_NOT_SIGNED,4424
STATUS_SECUREBOOT_NOT_ENABLED,0x80430006,ERROR_SECUREBOOT_NOT_ENABLED,4425
STATUS_SECUREBOOT_FILE_REPLACED,0xC0430007,ERROR_SECUREBOOT_FILE_REPLACED,4426
STATUS_SECUREBOOT_POLICY_NOT_AUTHORIZED,0xC0430008,ERROR_SECUREBOOT_POLICY_NOT_AUTHORIZED,4427
STATUS_SECUREBOOT_POLICY_UNKNOWN,0xC0430009,ERROR_SECUREBOOT_POLICY_UNKNOWN,4428
STATUS_SECUREBOOT_POLICY_MISSING_ANTIROLLBACKVERSION,0xC043000A,ERROR_SECUREBOOT_POLICY_MISSING_ANTIROLLBACKVERSION,4429
STATUS_SECUREBOOT_PLATFORM_ID_MISMATCH,0xC043000B,ERROR_SECUREBOOT_PLATFORM_ID_MISMATCH,4430
STATUS_SECUREBOOT_POLICY_ROLLBACK_DETECTED,0xC043000C,ERROR_SECUREBOOT_POLICY_ROLLBACK_DETECTED,4431
STATUS_SECUREBOOT_POLICY_UPGRADE_MISMATCH,0xC043000D,ERROR_SECUREBOOT_POLICY_UPGRADE_MISMATCH,4432
STATUS_SECUREBOOT_REQUIRED_POLICY_FILE_MISSING,0xC043000E,ERROR_SECUREBOOT_REQUIRED_POLICY_FILE_MISSING,4433
STATUS_SECUREBOOT_NOT_BASE_POLICY,0xC043000F,ERROR_SECUREBOOT_NOT_BASE_POLICY,4434
STATUS_SECUREBOOT_NOT_SUPPLEMENTAL_POLICY,0xC0430010,ERROR_SECUREBOOT_NOT_SUPPLEMENTAL_POLICY,4435
STATUS_OFFLOAD_READ_FLT_NOT_SUPPORTED,0xC000A2A1,ERROR_OFFLOAD_READ_FLT_NOT_SUPPORTED,4440
STATUS_OFFLOAD_WRITE_FLT_NOT_SUPPORTED,0xC000A2A2,ERROR_OFFLOAD_WRITE_FLT_NOT_SUPPORTED,4441
STATUS_OFFLOAD_READ_FILE_NOT_SUPPORTED,0xC000A2A3,ERROR_OFFLOAD_READ_FILE_NOT_SUPPORTED,4442
STATUS_OFFLOAD_WRITE_FILE_NOT_SUPPORTED,0xC000A2A4,ERROR_OFFLOAD_WRITE_FILE_NOT_SUPPORTED,4443
STATUS_ALREADY_HAS_STREAM_ID,0xC000050E,ERROR_ALREADY_HAS_STREAM_ID,4444
STATUS_SMR_GARBAGE_COLLECTION_REQUIRED,0xC0000514,ERROR_SMR_GARBAGE_COLLECTION_REQUIRED,4445
STATUS_WOF_WIM_HEADER_CORRUPT,0xC000A2A5,ERROR_WOF_WIM_HEADER_CORRUPT,4446
STATUS_WOF_WIM_RESOURCE_TABLE_CORRUPT,0xC000A2A6,ERROR_WOF_WIM_RESOURCE_TABLE_CORRUPT,4447
STATUS_WOF_FILE_RESOURCE_TABLE_CORRUPT,0xC000A2A7,ERROR_WOF_FILE_RESOURCE_TABLE_CORRUPT,4448
STATUS_OBJECT_IS_IMMUTABLE,0xC00004BE,ERROR_OBJECT_IS_IMMUTABLE,4449
STATUS_SYSTEM_INTEGRITY_ROLLBACK_DETECTED,0xC0E90001,ERROR_SYSTEM_INTEGRITY_ROLLBACK_DETECTED,4550
STATUS_SYSTEM_INTEGRITY_POLICY_VIOLATION,0xC0E90002,ERROR_SYSTEM_INTEGRITY_POLICY_VIOLATION,4551
STATUS_SYSTEM_INTEGRITY_INVALID_POLICY,0xC0E90003,ERROR_SYSTEM_INTEGRITY_INVALID_POLICY,4552
STATUS_SYSTEM_INTEGRITY_POLICY_NOT_SIGNED,0xC0E90004,ERROR_SYSTEM_INTEGRITY_POLICY_NOT_SIGNED,4553
STATUS_SYSTEM_INTEGRITY_TOO_MANY_POLICIES,0xC0E90005,ERROR_SYSTEM_INTEGRITY_TOO_MANY_POLICIES,4554
STATUS_SYSTEM_INTEGRITY_SUPPLEMENTAL_POLICY_NOT_AUTHORIZED,0xC0E90006,ERROR_SYSTEM_INTEGRITY_SUPPLEMENTAL_POLICY_NOT_AUTHORIZED,4555
STATUS_SYSTEM_INTEGRITY_REPUTATION_MALICIOUS,0xC0E90007,ERROR_SYSTEM_INTEGRITY_REPUTATION_MALICIOUS,4556
STATUS_SYSTEM_INTEGRITY_REPUTATION_PUA,0xC0E90008,ERROR_SYSTEM_INTEGRITY_REPUTATION_PUA,4557
STATUS_SYSTEM_INTEGRITY_REPUTATION_DANGEROUS_EXT,0xC0E90009,ERROR_SYSTEM_INTEGRITY_REPUTATION_DANGEROUS_EXT,4558
STATUS_SYSTEM_INTEGRITY_REPUTATION_OFFLINE,0xC0E9000A,ERROR_SYSTEM_INTEGRITY_REPUTATION_OFFLINE,4559
STATUS_VSM_NOT_INITIALIZED,0xC0450000,ERROR_VSM_NOT_INITIALIZED,4560
STATUS_VSM_DMA_PROTECTION_NOT_IN_USE,0xC0450001,ERROR_VSM_DMA_PROTECTION_NOT_IN_USE,4561
STATUS_PLATFORM_MANIFEST_NOT_AUTHORIZED,0xC0EB0001,ERROR_PLATFORM_MANIFEST_NOT_AUTHORIZED,4570
STATUS_PLATFORM_MANIFEST_INVALID,0xC0EB0002,ERROR_PLATFORM_MANIFEST_INVALID,4571
STATUS_PLATFORM_MANIFEST_FILE_NOT_AUTHORIZED,0xC0EB0003,ERROR_PLATFORM_MANIFEST_FILE_NOT_AUTHORIZED,4572
STATUS_PLATFORM_MANIFEST_CATALOG_NOT_AUTHORIZED,0xC0EB0004,ERROR_PLATFORM_MANIFEST_CATALOG_NOT_AUTHORIZED,4573
STATUS_PLATFORM_MANIFEST_BINARY_ID_NOT_FOUND,0xC0EB0005,ERROR_PLATFORM_MANIFEST_BINARY_ID_NOT_FOUND,4574
STATUS_PLATFORM_MANIFEST_NOT_ACTIVE,0xC0EB0006,ERROR_PLATFORM_MANIFEST_NOT_ACTIVE,4575
STATUS_PLATFORM_MANIFEST_NOT_SIGNED,0xC0EB0007,ERROR_PLATFORM_MANIFEST_NOT_SIGNED,4576
STATUS_SYSTEM_INTEGRITY_REPUTATION_UNFRIENDLY_FILE,0xC0E9000B,ERROR_SYSTEM_INTEGRITY_REPUTATION_UNFRIENDLY_FILE,4580
STATUS_SYSTEM_INTEGRITY_REPUTATION_UNATTAINABLE,0xC0E9000C,ERROR_SYSTEM_INTEGRITY_REPUTATION_UNATTAINABLE,4581
STATUS_SYSTEM_INTEGRITY_REPUTATION_EXPLICIT_DENY_FILE,0xC0E9000D,ERROR_SYSTEM_INTEGRITY_REPUTATION_EXPLICIT_DENY_FILE,4582
STATUS_SYSTEM_INTEGRITY_WHQL_NOT_SATISFIED,0xC0E9000E,ERROR_SYSTEM_INTEGRITY_WHQL_NOT_SATISFIED,4583
STATUS_DUPLICATE_OBJECTID,0xC000022A,ERROR_OBJECT_ALREADY_EXISTS,5010
STATUS_OBJECTID_EXISTS,0xC000022B,ERROR_OBJECT_ALREADY_EXISTS,5010
STATUS_INVALID_STATE_TRANSITION,0xC000A003,ERROR_INVALID_STATE,5023
STATUS_CLUSTER_INVALID_NODE,0xC0130001,ERROR_CLUSTER_INVALID_NODE,5039
STATUS_CLUSTER_NODE_EXISTS,0xC0130002,ERROR_CLUSTER_NODE_EXISTS,5040
STATUS_CLUSTER_JOIN_IN_PROGRESS,0xC0130003,ERROR_CLUSTER_JOIN_IN_PROGRESS,5041
STATUS_CLUSTER_NODE_NOT_FOUND,0xC0130004,ERROR_CLUSTER_NODE_NOT_FOUND,5042
STATUS_CLUSTER_LOCAL_NODE_NOT_FOUND,0xC0130005,ERROR_CLUSTER_LOCAL_NODE_NOT_FOUND,5043
STATUS_CLUSTER_NETWORK_EXISTS,0xC0130006,ERROR_CLUSTER_NETWORK_EXISTS,5044
STATUS_CLUSTER_NETWORK_NOT_FOUND,0xC0130007,ERROR_CLUSTER_NETWORK_NOT_FOUND,5045
STATUS_CLUSTER_NETINTERFACE_EXISTS,0xC0130008,ERROR_CLUSTER_NETINTERFACE_EXISTS,5046
STATUS_CLUSTER_NETINTERFACE_NOT_FOUND,0xC0130009,ERROR_CLUSTER_NETINTERFACE_NOT_FOUND,5047
STATUS_CLUSTER_INVALID_REQUEST,0xC013000A,ERROR_CLUSTER_INVALID_REQUEST,5048
STATUS_CLUSTER_INVALID_NETWORK_PROVIDER,0xC013000B,ERROR_CLUSTER_INVALID_NETWORK_PROVIDER,5049
STATUS_CLUSTER_NODE_DOWN,0xC013000C,ERROR_CLUSTER_NODE_DOWN,5050
STATUS_CLUSTER_NODE_UNREACHABLE,0xC013000D,ERROR_CLUSTER_NODE_UNREACHABLE,5051
STATUS_CLUSTER_NODE_NOT_MEMBER,0xC013000E,ERROR_CLUSTER_NODE_NOT_MEMBER,5052
STATUS_CLUSTER_JOIN_NOT_IN_PROGRESS,0xC013000F,ERROR_CLUSTER_JOIN_NOT_IN_PROGRESS,5053
STATUS_CLUSTER_INVALID_NETWORK,0xC0130010,ERROR_CLUSTER_INVALID_NETWORK,5054
STATUS_CLUSTER_NODE_UP,0xC0130012,ERROR_CLUSTER_NODE_UP,5056
STATUS_CLUSTER_NODE_NOT_PAUSED,0xC0130014,ERROR_CLUSTER_NODE_NOT_PAUSED,5058
STATUS_CLUSTER_NO_SECURITY_CONTEXT,0xC0130015,ERROR_CLUSTER_NO_SECURITY_CONTEXT,5059
STATUS_CLUSTER_NETWORK_NOT_INTERNAL,0xC0130016,ERROR_CLUSTER_NETWORK_NOT_INTERNAL,5060
STATUS_CLUSTER_NODE_ALREADY_UP,0x80130001,ERROR_CLUSTER_NODE_ALREADY_UP,5061
STATUS_CLUSTER_NODE_ALREADY_DOWN,0x80130002,ERROR_CLUSTER_NODE_ALREADY_DOWN,5062
STATUS_CLUSTER_NETWORK_ALREADY_ONLINE,0x80130003,ERROR_CLUSTER_NETWORK_ALREADY_ONLINE,5063
STATUS_CLUSTER_NETWORK_ALREADY_OFFLINE,0x80130004,ERROR_CLUSTER_NETWORK_ALREADY_OFFLINE,5064
